Jammu and Kashmir,Baramulla,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",PIONEER COLLEGE OF EDUCATION (Id: C-50492),Affiliated College,"NATIONHIGHWAY HANJIWERA(PATTAN)KASHMIR, POST OFFICE: PATTAN BPO:HANJIWERA, PATTAN",,Private Un-Aided,2014,Education/Teacher Education,Rural,,2020,2014
Jammu and Kashmir,Baramulla,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","QUALITY COLLEGE OF EDUCATION, BARAMULLAH (Id: C-45971)",Affiliated College,"SHEERI FATEHGARH, KITCHAMA, BARAMULLA",www.qetcollege.com,Private Aided,2004,Education/Teacher Education,Rural,,2019,2011
Jammu and Kashmir,Baramulla,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","RAMZAN MEMORIAL COLLEGE OF EDUCATION, BARAMULLAH (Id: C-45972)",Affiliated College,"RINGEE SOPORE, RINGEE SOPORE (ON BARAMULLA NATIONAL HIGHWAY, BARAMULLA",www.ramzancollege.net,Local Body,2007,Education/Teacher Education,Rural,,2019,2011
Jammu and Kashmir,Baramulla,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","SANCTORUM COLLEGE OF EDUCATION, LALAD, SOPORE, BARAMULLA (Id: C-45990)",Affiliated College,"NATIONAL HIGHWAY, LALAD SOPORE, SOPORE",www.sanctorumcollege.com,Private Un-Aided,2006,Education/Teacher Education,Rural,,2020,2011
Jammu and Kashmir,Baramulla,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",SOPORE LAW COLLEGE (Id: C-46540),Affiliated College,"SOUTH CAMPUS SEER ROAD, SOPORE, BARAMULLA",,Private Aided,2004,Law,Rural,,2020,2011
Jammu and Kashmir,Baramulla,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",SSM COLLEGE OF ENGINEERING (Id: C-46528),Affiliated College,"Divar, Parihaspora, Pattan",www.ssmengg.edu.in,Private Un-Aided,1997,Engineering & Technology,Rural,,2020,2011
Jammu and Kashmir,Baramulla,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","SUBHAN INSTITUTE OF EDUCATIONAL TENCHNOLOGY, BARAMULLAH (Id: C-45973)",Affiliated College,"Sherwani Colony Khawajabagh Baramulla, C/O Subhan Institute of Education & Technology, Baramulla",www.subhaninstitute.com,Private Un-Aided,2006,No,Rural,,2020,2011
Jammu and Kashmir,Baramulla,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","UNIQUE COLLEGE OF EDUCATION, MIRGUND BARAMULLAH (Id: C-45991)",Affiliated College,"MIRGUND PATTAN, BARAMULLA, MIRGUND PATTAN, BARAMULLA, BARAMULLA",uniquecollege.org,Private Un-Aided,2005,No,Rural,,2020,2011
Jammu and Kashmir,Baramulla,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","WELKIN COLLEGE OF EDUCATION, BARAMULLAH (Id: C-45974)",Affiliated College,"SIR SYED ABAD NEAR DAK BANGLOW SOPORE, SIR SYED ABAD NEAR DAK BANGLOW SOPORE, SOPORE",www.srmwelkin.com,Private Un-Aided,2006,No,Rural,,2020,2011
Jammu and Kashmir,Doda,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Bhaderwah (Id: C-22913),PG Center / Off-Campus Center,"Village Sungli, Tehsil Bhaderwah, District Doda, Bhaderwah",www.bhaderwahcampus.in,University,2006,No,Urban,,2020,2010
Jammu and Kashmir,Doda,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",DODA COLLEGE OF EDUCATION DODA (Id: C-63618),Affiliated College,"ARNORA, GHAT -DODA, AT PRESENT NEAR BJP OFFICE TONDWAH, DODA, DODA",https://www.dodacollegeofeducationdoda.com,Private Un-Aided,2018,Education/Teacher Education,Urban,,2020,2019
Jammu and Kashmir,Doda,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Government Degree College Kastigarh (Id: C-63676),Affiliated College,"Government Degree College  Kastigargh, Doda, Doda",,State Government,2019,No,Rural,,2020,2019
Jammu and Kashmir,Doda,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",GOVERNMENT DEGREE COLLEGE. THATHRI (Id: C-48765),Affiliated College,"Govt. Degree College, Thathri, Thathri",www.gdc.thathri.org,State Government,2011,No,Rural,,2020,2012
Jammu and Kashmir,Doda,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, Bhaderwah (Id: C-22954)",Affiliated College,"P.O. Bhaderwah, Pin Code - 182222, Tehsil Bhaderwah, Bhaderwah",www.gdcbhadarwah.ac.in,State Government,1955,No,Urban,,2020,2010
Jammu and Kashmir,Doda,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, Doda (Id: C-22898)",Affiliated College,"NAGRI, DODA, DODA",www.gdcdoda.com,State Government,1989,No,Rural,,2020,2010
Jammu and Kashmir,Doda,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Govt. Degree College Kilhotran (Id: C-22990),Affiliated College,"Village Kilhotran, Block Gandoh Bhallesa, Tehsil Changa",www.gdckilhotran.com,State Government,2008,No,Rural,,2020,2010
Jammu and Kashmir,Doda,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",GOVT MEDICAL COLLEGE DODA (Id: C-64875),Affiliated College,"Ghat Road, , ",,State Government,2018,Medical-Allopathy,Urban,,2020,2020
Jammu and Kashmir,Ganderbal,State Public University ,"Sher-e-Kashmir University of Agricultural Science & Technology of Kashmir, Srinagar (Id: U-0200)",Faculty of Fisheries (Id: C-54642),Constituent / University College,"Rangil, Ganderbal, Ganderbal",www.skuastkashmir.ac.in,State Government,2005,Fisheries,Rural,,2020,2014
Jammu and Kashmir,Ganderbal,State Public University ,"Sher-e-Kashmir University of Agricultural Science & Technology of Kashmir, Srinagar (Id: U-0200)",FACULTY OF FORESTRY (Id: C-51943),Constituent / University College,"SKUAST-Kashmir, Watlar Benhama, Ganderbal",www.skuastkashmir.ac.in,University,2007,Forestry,Rural,,2020,2013
Jammu and Kashmir,Ganderbal,State Public University ,"Sher-e-Kashmir University of Agricultural Science & Technology of Kashmir, Srinagar (Id: U-0200)",Faculty of Veterinary Sciences and Animal Husbandry (Id: C-54643),Constituent / University College,"Post Box no. 135 GPO Srinagar 190001 Kashmir J & K, India, Post Box no. 135 GPO Srinagar 190001 Kashmir J & K, India, Ganderbal",www.skuastkashmir.ac.in,Local Body,1982,Veterinary,Rural,,2020,2014
Jammu and Kashmir,Ganderbal,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","GOVERNMENT DEGREE COLLEGE, KANGAN (Id: C-48527)",Affiliated College,"KANGAN, PO KANGAN, GANDERBAL",www.gdckangan.edu.in,State Government,2011,No,Rural,,2020,2012
Jammu and Kashmir,Ganderbal,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","Govt. College of Physical Education Ganderbal,Kashmir (Id: C-21444)",Affiliated College,"Gadoora, Ganderbal, Kashmir",www.jkgcope.edu.in,State Government,1976,Sports/Yoga/Physical Education,Rural,,2020,2010
Jammu and Kashmir,Ganderbal,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","Govt. Degree College Ganderbal, Kashmir (Id: C-21440)",Affiliated College,"Post Office Ganderbal, 191201, Duderhama Ganderbal, Ganderbal",www.gdcganderbal.edu.in,State Government,2002,No,Rural,,2020,2010
Jammu and Kashmir,Ganderbal,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","QAMARIYA COLLEGE OF EDUCATION, GANDERBAL (Id: C-45984)",Affiliated College,"Badam Pora,, Badam Pora,, Ganderbal",www.qamariyacollege.com,Private Un-Aided,2003,Education/Teacher Education,Rural,,2020,2011
Jammu and Kashmir,Ganderbal,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","RAIHAN EDUCATIONAL TRUST, Alasteng, Ganderbal (Id: C-45987)",Affiliated College,"Khalmulah Nagbal,, Ganderbal, Ganderbal",,Private Aided,2003,Education/Teacher Education,Rural,,2019,2011
Jammu and Kashmir,Ganderbal,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",SCHOOL OF ARCHITECTURE KASHMIR (Id: C-67375),Affiliated College,,,,,,,,NO,2021
Jammu and Kashmir,Jammu,State Public University ,Cluster University of Jammu (Id: U-0926),Government College of Education (Id: C-22927),Constituent / University College,"Canal Road, Jammu",www.gcoejammu.com,State Government,1954,Education/Teacher Education,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,Cluster University of Jammu (Id: U-0926),"Govt. College for Women, Gandhi Nagar (Id: C-22979)",Constituent / University College,"Gandhi Nagar, Jammu",www.gcwgandhinagar.com,State Government,1969,No,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,Cluster University of Jammu (Id: U-0926),Govt. Gandhi Memorial Science College (Id: C-30797),Constituent / University College,"Canal Road,, Jammu Tawi",www.ggmsciencecollege.in,State Government,1907,No,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,Cluster University of Jammu (Id: U-0926),Govt. S.P.M.R College of Commerce (Id: C-22967),Constituent / University College,"Govt. SPMR College of Commerce, Jammu, Pin 180001, Jammu",www.spmrcollege@gmail.com,State Government,1955,Commerce,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,Cluster University of Jammu (Id: U-0926), Maulana Azad Memorial College (Id: C-22965),Constituent / University College,"Dr. B.R. AMBEDKAR ROAD, OPPOSITE UNIVERSITY OF JAMMU, JAMMU",www.mamcollegejammu.in,State Government,1954,No,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Acharya Sri Chander College of Medical Science & Hospital (Id: C-22936),Affiliated College,"Village Majeen, Sidhra, Jammu - 180017, Village Majeen, Sidhra, Jammu - 180017, Jammu",www.ascomscollege.com,Private Un-Aided,1994,Medical-Allopathy,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Ashoka Law College (Id: C-22992),Affiliated College,"lakhanpur, Kathua, lakhanpur, Kathua, Kathua",,University,2004,No,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",BEE ENN Charitable Trust (Id: C-22875),Affiliated College,"CHAK BHALWAL JAMMU, BHALWAL, J&K",www.beconursing.org,Private Un-Aided,2009,No,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",B.N College of Education (Id: C-30806),Affiliated College,"Nawabad road, Sunjuwan, Jammu",bneducationaltrust.org,Private Un-Aided,2002,No,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Calliope College of Education (Id: C-22959),Affiliated College,"Jammu-Akhnoor Highway, Doomi, Jammu",calliopeinstitutes.com,Private Un-Aided,2001,No,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Chenab College of Education (Id: C-22865),Affiliated College,"opp S.B.I, Langer,Kaluchak,Jammu, Jammu",www.chenabeducation.com,Private Aided,1999,Education/Teacher Education,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Divya College of Education (Id: C-22998),Affiliated College,"Divya College of Education, Lower gadi garh, Jammu",www.divyacollege.in,Private Un-Aided,1998,Education/Teacher Education,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Dogra College of Education (Id: C-22981),Affiliated College,"Bassi Kalan, Bari Brahmana, Jammu",dogracollegeofeducation.com,Private Un-Aided,1994,No,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",DOGRA DEGREE COLLEGE (Id: C-52243),Affiliated College,"Bari Brahmana, Samba, Bari Brahmana, Samba, Jammu",dogradegreecollege.in,Private Un-Aided,2008,Graduate Level BBA Programme in addition to BA & B.Com,Urban,,2020,2014
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Dogra Law College (Id: C-23026),Affiliated College,"Dogra law College , Bari Brahmana, Bassi Kalan Samba, Samba",www.dogralawcollege.co.in,Private Un-Aided,1999,Law,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Galaxy College of Education (Id: C-22973),Affiliated College,"Sec-E(Extn.) Galaxy Enclave, Sainik colony,Jammu, Sec-E(Extn.) Galaxy Enclave, Sainik colony,Jammu, Jammu",www.galaxycollege.org,Private Un-Aided,2004,Education/Teacher Education,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Government Ayurvedic Medical College Jammu (Id: C-60315),Affiliated College,"Sangani, Akhnoor, Jammu, Sangani, Akhnoor Jammu",www.gamcjammu.edu.in,State Government,2017,Medical-Ayurveda,Rural,,2020,2018
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",GOVERNMENT DEGREE COLLEGE. JINDRAH (Id: C-48766),Affiliated College,"B.P.O Jindrah, B.P.O Jindrah, Jammu",www.gdcjindrah.co.in,State Government,2011,No,Rural,,2020,2012
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","GOVERNMENT DEGREE COLLEGE, KHOUR (Id: C-48767)",Affiliated College,"Govt. Degree College Khour, Post office Khour, Nai Basti (Naryana) Tehsil Khour",www.gdckhour.com,State Government,2011,No,Rural,,2020,2012
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Government Degree College, Marh (Id: C-62206)",Affiliated College,"MARH DHATERYAL, jammu",gdc.marh@gmail.com,State Government,2019,No,Urban,,2020,2019
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",GOVT COLLEGE FOR WOMEN BHAGWATI NAGAR JAMMU (Id: C-62817),Affiliated College,"Govt. College for Women, Bhagwati Nagar, C/o Govt. Girls Higher Secondary School Bakshi Nagar Jammu, Jammu",www.gcwbhagwatinagar.in,State Government,2019,No,Urban,,2020,2019
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. College for Women, Parade  (Id: C-22872)",Affiliated College,"Govt. College for Women, Parade Ground, Jammu, JAMMU",http://www.gcwparade.in,State Government,1944,No,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Govt. College of Engineering & Technology (Id: C-22884),Affiliated College,"Chak Bhalwal, Jammu, Jammu",www.gcetjammu.org.in,State Government,1994,Engineering & Technology,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, Akhnoor (Id: C-22882)",Affiliated College,"Govt. Degree College, Palwan- 181201, Akhnoor",www.gdcakhnoor.com,State Government,2005,No,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, Bishnah (Id: C-22941)",Affiliated College,Govt. Degree College bishnah,www.gdcbishnah.com,State Government,2008,No,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Govt Degree College Jourian (Id: C-61788),Affiliated College,"GDC JOURIAN, PRERSENTLY CAMPED AT GOVT GIRLS HIGH SCHOOL JOURIAN, JOURIAN",www.gdcjourian.co.in,State Government,2019,No,Rural,,2020,2019
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",GOVT DEGREE COLLEGE NAGROTA (Id: C-62988),Affiliated College,"Near Block office Nagrota, Jammu",,State Government,2019,No,Urban,,2020,2019
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, Paloura (Id: C-22921)",Affiliated College,"Mishriwala Jammu, vill : Asarwan PO: Domana, Jammu",https://www.gdcpaloura.in/,State Government,2008,No,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, R.S. Pura (Id: C-22952)",Affiliated College,"R.S. Pura, Jammu",www.gdcrspurajammu.com,State Government,2005,No,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Govt Degree College Sainik Colony Kunjwani (Id: C-62744),Affiliated College,"C/o GDC Kunjwani, Village Deeli, Deeli Kunjwani, Jammu",,State Government,2019,No,Urban,,2020,2019
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",GOVT DEGREE COLLEGE SIDHRA (Id: C-62198),Affiliated College,"Lower High School, Bain Bajalta, jammu",www.gdcsidhra.in,State Government,2019,No,Urban,,2020,2019
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Govt. Indira Gandhi Dental College (Id: C-23012),Affiliated College,"Indira Gandhi Govt. Dental College, Rehari Chungi.,, Academic Block, Jammu",http://www.iggdcj.edu.in,State Government,2004,Medical-Dental,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Govt. Medical College (Id: C-22895),Affiliated College,"Bakshi Nagar Jammu, Bakshi Nagar Jammu, Jammu",www.gmcjammu.nic.in,State Government,1971,Medical-Allopathy,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",GOVT NURSING COLLEGE GANDHI NAGAR JAMMU (Id: C-63680),Affiliated College,"Govt. Nursing College Gandhi Nagar Jammu, Govt. College for Women, Gandhi Nagar, Jammu, Jammu",,State Government,2016,Nursing,Urban,,2020,2019
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",GOVT NURSING COLLEGE GANGYAL JAMMU (Id: C-64521),Affiliated College,"lane no 1, , city",,Central Government,2019,No,Urban,,2020,2020
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Guru Nanak College of Education (Id: C-30802),Affiliated College,"JALLOCHAK, NEAR BALOL BRIDGE, JAMMU",www.sgnet.co.in,Private Un-Aided,2001,No,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Harvard College of Education (Id: C-30794),Affiliated College,karan bagh airport road jammu,,Private Un-Aided,2001,Education/Teacher Education,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Institute of Ayurveda and Research (Id: C-22930),Affiliated College,"Nardani Raipur, Bantalab Road, Jammu",www.jiarjammu.in,Private Un-Aided,1999,Medical-Ayurveda,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Institute of Dental Sciences (Id: C-23027),Affiliated College,"village sehora kunjwani bishnah road jammu, sehora, Jammu, jammu",idsjammu.co.in,Private Aided,2006,Medical-Dental,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Institute of Management Sciences (Id: C-23003),Affiliated College,"Gurha Brahmana(Patoli), P.O.Muthi,Akhnoor Road, Jammu",www.jamwalgroup.com,Private Un-Aided,1997,No,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Jammu College of Physiotherapy (Id: C-22933),Affiliated College,"NARDANI RAIPUR, BANTALAB ROAD, JAMMU",www.jcpjammu.in,Private Un-Aided,2001,Physiotherapy,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",JK College of Computer Science and Business Administration (Id: C-22902),Affiliated College,"JK College of BBA & BCA, Kunjwani, Jammu",www.jkgroupofcolleges.com,Private Aided,2010,No,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",J.K College of Education (Id: C-30786),Affiliated College,"JK College of Education, Kunjwani, Jammu",www.jkgroupofcolleges.com,Private Aided,2003,Education/Teacher Education,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Kawa college of Education (Id: C-22878),Affiliated College,"Patoli Gurha Brahmana Akhnoor Road Jammu, Patoli Gurha Brahmana Akhnoor Road Jammu, Jammu",www.kawagroup.org,Private Un-Aided,2003,Education/Teacher Education,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",KC College of Education (Id: C-30800),Affiliated College,"Akhnoor Road, Muthi, Jammu, Jammu",www.kccollegeofeducation.in,Private Aided,2001,No,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",K.C. Gurukul College of Education (Id: C-30789),Affiliated College,"KC Gurukul College of Education, Opp. BSF Camp, Paloura, Jammu",www.kcgurukul.org,Local Body,2003,Education/Teacher Education,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",K.C Law College (Id: C-22924),Affiliated College,"Akhnoor Road, Muthi, Jammu",www.kclawcollege.com,Private Aided,2003,No,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",MBS College of Engg. & Technology (Id: C-22925),Affiliated College,"Babliana,Jeewan Nagar Road, P.O.Miran Sahib,, Jammu",www.mbscet.edu.in,Private Un-Aided,1999,Engineering & Technology,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",M C Khalsa College of Education (Id: C-22912),Affiliated College,"Chand Nagar, Jammu, Jammu",www.mckcollegeofeducation.com,Private Un-Aided,1989,Education/Teacher Education,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",MIER College of Education (Id: C-22980),Affiliated College,"MIER College of Education (Autonomous) B.C. Road Jammu, B.C.Road, Jammu",www.miercollege.in,Private Un-Aided,1981,No,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Model Institute of Engg. & Technology (Id: C-23000),Affiliated College,"Kot Bhalwal,Jammu-181122, Jammu, Jammu",www.mietjammu.in,Private Un-Aided,1999,Engineering & Technology,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",National College of Education (Id: C-22907),Affiliated College,"C/O Principal, National College of Education, Purkhoo Camp, Domana, Jammu, 181206",,Private Un-Aided,2001,Education/Teacher Education,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",New Milleninium National College of Education (Id: C-22985),Affiliated College,"BARI BRAMHAMNA, SARORE, JAMMU",www.nmcollege.org,Private Un-Aided,2000,No,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Prabha Harjilal College of Pharmacy and Paraclinical Sciences (Id: C-51273),Affiliated College,"Chak Bhalwal, Seri Pandita Chowk,, Jammu, Jammu",www.phcopjk.in,Private Un-Aided,2011,Pharmacy,Rural,,2020,2014
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Rajive Gandhi B.Sc Nursing (Id: C-23031),Affiliated College,"CHAK BHALWAL,, P.O GHAROTA, JAMMU",www.rgcnjammu.com,Private Un-Aided,2008,Nursing,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Ranjit College of Education (Id: C-22926),Affiliated College,"RAKH BANDHUWALA KUNJWANI JAMMU, JAMMU AND KASHMIR, JAMMU",www.ranjittrust.org,Private Un-Aided,2003,Education/Teacher Education,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",R.K College of Education (Id: C-22946),Affiliated College,"R K College of Education, VIJAYPUR, VIJAYPUR",www.rkeducationsociety.org,Private Un-Aided,2001,No,Rural,,2019,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Sacred College of Education (Id: C-22887),Affiliated College,"Sacred Heart College of Education, Azad Colony Lower Roop Nagar Paloura, Jammu",www.himtrust.co.in,Local Body,2003,No,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Sai Shyam College of Education (Id: C-30805),Affiliated College,"Sai Shyam College of Education Ghou Manhasan Jammu, , Jammu",www.saishyameducationalsociety.com,Private Un-Aided,2002,Education/Teacher Education,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Sant Mela Singh College of Education (Id: C-30801),Affiliated College,"Near Digiana Ashram Jammu, Near Digiana Ashram Jammu, Jammu",www.smscoe.in,Local Body,2003,Teacher Training,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",School of Architecture Govt MAM College Jammu (Id: C-63326),Affiliated College,"Govt. College of Engineering & Technology Campus, Chak Balwal, Jammu",www.soar-j.in,State Government,2017,Architecture,Rural,,2020,2019
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Sher-e-Kashmir College of Education (Id: C-22949),Affiliated College,"AJIT NAGAR GADI GARH JAMMU, AJIT NAGAR GADIGARH JAMMU, JAMMU",www.sherekashmircollegeofeducation.com,Local Body,2001,Education/Teacher Education,Urban,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",STEPHENS COLLEGE OF NURSING (Id: C-58300),Affiliated College,"Nihalpur  MIRAN SAHIB, R.S PURA, JAMMU",stephenscollegeofnursing.in,Private Un-Aided,2016,No,Rural,,2020,2017
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Tagore College of Education (Id: C-23028),Affiliated College,"Akalpur, Jammu, Jammu",www.tagorecollege.com,Private Un-Aided,2004,No,Rural,,2019,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Trikuta College of Education (Id: C-22903),Affiliated College,"NARDANI RAIPUR, BANTALAB ROAD, JAMMU",www.trikutacollegeofeducation.com,Private Un-Aided,2000,No,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Trikuta Degree College (Id: C-23019),Affiliated College,"NARDNI RAIPUR, BANTALAB ROAD, JAMMU",www.trikutadegreecollege.com,Private Un-Aided,2001,No,Rural,,2020,2010
Jammu and Kashmir,Jammu,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","YOGANANDA COLLEGE OF ENGINEERING AND TECHNOLOGY, PURKHOO ,JAMMU (Id: C-48769)",Affiliated College,"Gurha Brahmana (Patoli), Akhnoor Road , jammu, Jammu",www.ycet.org,Private Aided,2013,,Urban,,2020,2012
